Event,ExecTime(ms),VectorSize,WorkGroupSize
Total Exec Time,2.79718,131072
Memory Setup Time,2.69997,131072
Kernel Exec Time,0.006721,131072
Total Exec Time,2.76074,131072
Memory Setup Time,2.69474,131072
Kernel Exec Time,0.006144,131072
Total Exec Time,2.83282,131072
Memory Setup Time,2.76483,131072
Kernel Exec Time,0.006752,131072
Total Exec Time,3.08102,131072
Memory Setup Time,2.92384,131072
Kernel Exec Time,0.013664,131072
Total Exec Time,2.85742,131072
Memory Setup Time,2.78961,131072
Kernel Exec Time,0.006687,131072
Total Exec Time,2.91531,131072
Memory Setup Time,2.84338,131072
Kernel Exec Time,0.006144,131072
Total Exec Time,3.03416,131072
Memory Setup Time,2.88723,131072
Kernel Exec Time,0.013664,131072
Total Exec Time,2.74272,131072
Memory Setup Time,2.67506,131072
Kernel Exec Time,0.007585,131072
Total Exec Time,2.88584,131072
Memory Setup Time,2.79481,131072
Kernel Exec Time,0.006145,131072
Total Exec Time,4.21385,131072
Memory Setup Time,4.14136,131072
Kernel Exec Time,0.006335,131072
Total Exec Time,2.94471,131072
Memory Setup Time,2.87756,131072
Kernel Exec Time,0.006592,131072
Total Exec Time,2.74799,262144
Memory Setup Time,2.67995,262144
Kernel Exec Time,0.008193,262144
Total Exec Time,2.59482,262144
Memory Setup Time,2.528,262144
Kernel Exec Time,0.008191,262144
Total Exec Time,2.87056,262144
Memory Setup Time,2.80388,262144
Kernel Exec Time,0.008192,262144
Total Exec Time,3.07207,262144
Memory Setup Time,3.00544,262144
Kernel Exec Time,0.00784,262144
Total Exec Time,3.13806,262144
Memory Setup Time,3.07212,262144
Kernel Exec Time,0.008192,262144
Total Exec Time,3.23225,262144
Memory Setup Time,3.06381,262144
Kernel Exec Time,0.024576,262144
Total Exec Time,3.15185,262144
Memory Setup Time,3.0404,262144
Kernel Exec Time,0.011168,262144
Total Exec Time,3.68567,262144
Memory Setup Time,3.61557,262144
Kernel Exec Time,0.008128,262144
Total Exec Time,2.96417,262144
Memory Setup Time,2.89785,262144
Kernel Exec Time,0.008193,262144
Total Exec Time,3.02603,262144
Memory Setup Time,2.88003,262144
Kernel Exec Time,0.013697,262144
Total Exec Time,2.84401,262144
Memory Setup Time,2.77848,262144
Kernel Exec Time,0.008193,262144
Total Exec Time,3.26807,262144
Memory Setup Time,3.11711,262144
Kernel Exec Time,0.012288,262144
Total Exec Time,3.01548,262144
Memory Setup Time,2.87087,262144
Kernel Exec Time,0.012863,262144
Total Exec Time,2.85573,262144
Memory Setup Time,2.78993,262144
Kernel Exec Time,0.006881,262144
Total Exec Time,3.13152,262144
Memory Setup Time,3.01669,262144
Kernel Exec Time,0.011328,262144
Total Exec Time,3.01006,262144
Memory Setup Time,2.85227,262144
Kernel Exec Time,0.013504,262144
Total Exec Time,2.83877,262144
Memory Setup Time,2.77126,262144
Kernel Exec Time,0.008032,262144
Total Exec Time,3.08712,262144
Memory Setup Time,2.94269,262144
Kernel Exec Time,0.007713,262144
Total Exec Time,3.18711,262144
Memory Setup Time,3.03921,262144
Kernel Exec Time,0.012544,262144
Total Exec Time,2.98954,262144
Memory Setup Time,2.83422,262144
Kernel Exec Time,0.012289,262144
Total Exec Time,3.3199,262144
Memory Setup Time,3.15771,262144
Kernel Exec Time,0.01392,262144
Total Exec Time,2.88694,262144
Memory Setup Time,2.81923,262144
Kernel Exec Time,0.008287,262144
Total Exec Time,3.01731,262144
Memory Setup Time,2.95046,262144
Kernel Exec Time,0.009313,262144
Total Exec Time,3.14036,262144
Memory Setup Time,2.98894,262144
Kernel Exec Time,0.013153,262144
Total Exec Time,2.95223,262144
Memory Setup Time,2.88433,262144
Kernel Exec Time,0.007999,262144
Total Exec Time,2.98551,262144
Memory Setup Time,2.91949,262144
Kernel Exec Time,0.007936,262144
Total Exec Time,2.72748,262144
Memory Setup Time,2.66063,262144
Kernel Exec Time,0.008159,262144
Total Exec Time,3.04919,262144
Memory Setup Time,2.981,262144
Kernel Exec Time,0.007135,262144
Total Exec Time,2.94801,262144
Memory Setup Time,2.88143,262144
Kernel Exec Time,0.007168,262144
Total Exec Time,2.92241,262144
Memory Setup Time,2.77001,262144
Kernel Exec Time,0.014335,262144
Total Exec Time,2.90269,524288
Memory Setup Time,2.82751,524288
Kernel Exec Time,0.014337,524288
Total Exec Time,3.32811,524288
Memory Setup Time,3.17844,524288
Kernel Exec Time,0.014335,524288
Total Exec Time,3.19562,524288
Memory Setup Time,3.11473,524288
Kernel Exec Time,0.014335,524288
