Event,ExecTime(ms),VectorSize,WorkGroupSize
Kernel Exec Time,0.14848,524288,256
Total Exec Time,4.86575,524288,256
Memory Setup Time,4.67006,524288,256
Kernel Exec Time,0.144383,524288,256
Total Exec Time,3.90459,524288,256
Memory Setup Time,3.71256,524288,256
Kernel Exec Time,0.140288,524288,256
Total Exec Time,5.30427,1048576,256
Memory Setup Time,5.01635,1048576,256
Kernel Exec Time,0.236544,1048576,256
Total Exec Time,3.04856,1048576,256
Memory Setup Time,2.75919,1048576,256
Kernel Exec Time,0.238591,1048576,256
Total Exec Time,2.78761,1048576,256
Memory Setup Time,2.50313,1048576,256
Kernel Exec Time,0.229375,1048576,256
Total Exec Time,3.32449,1048576,256
Memory Setup Time,3.04358,1048576,256
Kernel Exec Time,0.230399,1048576,256
Total Exec Time,2.88472,1048576,256
Memory Setup Time,2.59615,1048576,256
Kernel Exec Time,0.236545,1048576,256
Total Exec Time,3.10355,1048576,256
Memory Setup Time,2.82061,1048576,256
Kernel Exec Time,0.229376,1048576,256
Total Exec Time,2.80109,1048576,256
Memory Setup Time,2.51474,1048576,256
Kernel Exec Time,0.234497,1048576,256
Total Exec Time,3.08386,1048576,256
Memory Setup Time,2.79853,1048576,256
Kernel Exec Time,0.237567,1048576,256
Total Exec Time,2.76886,1048576,256
Memory Setup Time,2.48861,1048576,256
Kernel Exec Time,0.229377,1048576,256
Total Exec Time,2.57846,1048576,256
Memory Setup Time,2.29299,1048576,256
Kernel Exec Time,0.237569,1048576,256
Total Exec Time,2.67313,1048576,256
Memory Setup Time,2.37424,1048576,256
Kernel Exec Time,0.236543,1048576,256
Total Exec Time,2.97371,1048576,256
Memory Setup Time,2.68447,1048576,256
Kernel Exec Time,0.237567,1048576,256
Total Exec Time,2.78384,1048576,256
Memory Setup Time,2.49548,1048576,256
Kernel Exec Time,0.230401,1048576,256
Total Exec Time,2.5159,1048576,256
Memory Setup Time,2.229,1048576,256
Kernel Exec Time,0.234495,1048576,256
Total Exec Time,2.59419,1048576,256
Memory Setup Time,2.31166,1048576,256
Kernel Exec Time,0.235521,1048576,256
Total Exec Time,2.74684,1048576,256
Memory Setup Time,2.46376,1048576,256
Kernel Exec Time,0.231424,1048576,256
Total Exec Time,5.95157,1048576,256
Memory Setup Time,5.6677,1048576,256
Kernel Exec Time,0.227327,1048576,256
Total Exec Time,2.38622,1048576,256
Memory Setup Time,2.10679,1048576,256
Kernel Exec Time,0.228352,1048576,256
Total Exec Time,5.21741,1048576,256
Memory Setup Time,4.93431,1048576,256
Kernel Exec Time,0.2304,1048576,256
Total Exec Time,2.55866,1048576,256
Memory Setup Time,2.26841,1048576,256
Kernel Exec Time,0.236543,1048576,256
Total Exec Time,6.37826,1048576,256
Memory Setup Time,6.09053,1048576,256
Kernel Exec Time,0.236545,1048576,256
Total Exec Time,4.99848,1048576,256
Memory Setup Time,4.71854,1048576,256
Kernel Exec Time,0.228352,1048576,256
Total Exec Time,4.83351,1048576,256
Memory Setup Time,4.52712,1048576,256
Kernel Exec Time,0.255999,1048576,256
Total Exec Time,4.59016,1048576,256
Memory Setup Time,4.30391,1048576,256
Kernel Exec Time,0.23552,1048576,256
Total Exec Time,5.2393,1048576,256
Memory Setup Time,4.95005,1048576,256
Kernel Exec Time,0.236543,1048576,256
Total Exec Time,2.43952,1048576,256
Memory Setup Time,2.15437,1048576,256
Kernel Exec Time,0.230399,1048576,256
Total Exec Time,2.58248,1048576,256
Memory Setup Time,2.2829,1048576,256
Kernel Exec Time,0.25088,1048576,256
Total Exec Time,2.69035,1048576,256
Memory Setup Time,2.39226,1048576,256
Kernel Exec Time,0.229376,1048576,256
Total Exec Time,2.77651,1048576,256
Memory Setup Time,2.49309,1048576,256
Kernel Exec Time,0.232447,1048576,256
Total Exec Time,2.41423,1048576,256
Memory Setup Time,2.12597,1048576,256
Kernel Exec Time,0.229375,1048576,256
Total Exec Time,3.04657,2097152,256
Memory Setup Time,2.5402,2097152,256
Kernel Exec Time,0.453631,2097152,256
Total Exec Time,2.93234,2097152,256
Memory Setup Time,2.42522,2097152,256
Kernel Exec Time,0.454655,2097152,256
Total Exec Time,2.53962,2097152,256
Memory Setup Time,2.04347,2097152,256
Kernel Exec Time,0.444416,2097152,256
Total Exec Time,3.03767,2097152,256
Memory Setup Time,2.5395,2097152,256
Kernel Exec Time,0.44544,2097152,256
Total Exec Time,3.14084,2097152,256
Memory Setup Time,2.63516,2097152,256
Kernel Exec Time,0.454657,2097152,256
Total Exec Time,2.84491,2097152,256
Memory Setup Time,2.33752,2097152,256
Kernel Exec Time,0.454657,2097152,256
Total Exec Time,3.04593,2097152,256
Memory Setup Time,2.54433,2097152,256
Kernel Exec Time,0.449535,2097152,256
Total Exec Time,2.86937,2097152,256
Memory Setup Time,2.35789,2097152,256
Kernel Exec Time,0.456703,2097152,256
Total Exec Time,7.05923,2097152,256
Memory Setup Time,6.54784,2097152,256
Kernel Exec Time,0.448512,2097152,256
Total Exec Time,9.77135,2097152,256
Memory Setup Time,9.26643,2097152,256
Kernel Exec Time,0.449536,2097152,256
Total Exec Time,3.10694,2097152,256
Memory Setup Time,2.59198,2097152,256
Kernel Exec Time,0.456704,2097152,256
Total Exec Time,6.14295,2097152,256
Memory Setup Time,5.63721,2097152,256
Kernel Exec Time,0.453632,2097152,256
Total Exec Time,3.62866,2097152,256
Memory Setup Time,3.11733,2097152,256
Kernel Exec Time,0.454656,2097152,256
Total Exec Time,5.86891,2097152,256
Memory Setup Time,5.36885,2097152,256
Kernel Exec Time,0.448512,2097152,256
Total Exec Time,3.09475,2097152,256
Memory Setup Time,2.57048,2097152,256
Kernel Exec Time,0.473088,2097152,256
Total Exec Time,7.93334,2097152,256
Memory Setup Time,7.41001,2097152,256
Kernel Exec Time,0.454655,2097152,256
Total Exec Time,6.0054,2097152,256
Memory Setup Time,5.50239,2097152,256
Kernel Exec Time,0.45056,2097152,256
Total Exec Time,6.34663,2097152,256
Memory Setup Time,5.84466,2097152,256
Kernel Exec Time,0.449537,2097152,256
Total Exec Time,2.94465,2097152,256
Memory Setup Time,2.44229,2097152,256
Kernel Exec Time,0.451585,2097152,256
Total Exec Time,3.22392,2097152,256
Memory Setup Time,2.71539,2097152,256
Kernel Exec Time,0.454657,2097152,256
Total Exec Time,3.30638,2097152,256
Memory Setup Time,2.80111,2097152,256
Kernel Exec Time,0.451583,2097152,256
Total Exec Time,3.10764,2097152,256
Memory Setup Time,2.60731,2097152,256
Kernel Exec Time,0.448512,2097152,256
Total Exec Time,3.51438,2097152,256
Memory Setup Time,2.99595,2097152,256
Kernel Exec Time,0.46592,2097152,256
Total Exec Time,3.07226,2097152,256
Memory Setup Time,2.55901,2097152,256
Kernel Exec Time,0.447487,2097152,256
Total Exec Time,3.00531,2097152,256
Memory Setup Time,2.51076,2097152,256
Kernel Exec Time,0.446463,2097152,256
Total Exec Time,3.01168,2097152,256
Memory Setup Time,2.51246,2097152,256
Kernel Exec Time,0.446464,2097152,256
Total Exec Time,3.07572,2097152,256
Memory Setup Time,2.55793,2097152,256
Kernel Exec Time,0.468992,2097152,256
Total Exec Time,3.24718,2097152,256
Memory Setup Time,2.74866,2097152,256
Kernel Exec Time,0.451585,2097152,256
Total Exec Time,3.36003,2097152,256
Memory Setup Time,2.84999,2097152,256
Kernel Exec Time,0.451583,2097152,256
Total Exec Time,2.96176,2097152,256
Memory Setup Time,2.45925,2097152,256
Kernel Exec Time,0.455679,2097152,256
Total Exec Time,3.58281,4194304,256
Memory Setup Time,2.65892,4194304,256
Kernel Exec Time,0.871424,4194304,256
Total Exec Time,3.73822,4194304,256
Memory Setup Time,2.81875,4194304,256
Kernel Exec Time,0.868352,4194304,256
Total Exec Time,5.57835,4194304,256
Memory Setup Time,4.65137,4194304,256
Kernel Exec Time,0.874496,4194304,256
Total Exec Time,5.90641,4194304,256
Memory Setup Time,4.99579,4194304,256
Kernel Exec Time,0.863233,4194304,256
Total Exec Time,4.95415,4194304,256
Memory Setup Time,4.03802,4194304,256
Kernel Exec Time,0.865281,4194304,256
Total Exec Time,5.97206,4194304,256
Memory Setup Time,5.05589,4194304,256
Kernel Exec Time,0.864256,4194304,256
Total Exec Time,5.77236,4194304,256
Memory Setup Time,4.85054,4194304,256
Kernel Exec Time,0.8704,4194304,256
Total Exec Time,5.55358,4194304,256
Memory Setup Time,4.62577,4194304,256
Kernel Exec Time,0.875521,4194304,256
Total Exec Time,7.3371,4194304,256
Memory Setup Time,6.41795,4194304,256
Kernel Exec Time,0.867328,4194304,256
Total Exec Time,5.82975,4194304,256
Memory Setup Time,4.91143,4194304,256
Kernel Exec Time,0.867329,4194304,256
Total Exec Time,6.5845,4194304,256
Memory Setup Time,5.67069,4194304,256
Kernel Exec Time,0.863232,4194304,256
Total Exec Time,3.7703,4194304,256
Memory Setup Time,2.84067,4194304,256
Kernel Exec Time,0.86528,4194304,256
Total Exec Time,3.88105,4194304,256
Memory Setup Time,2.96903,4194304,256
Kernel Exec Time,0.863233,4194304,256
Total Exec Time,3.69674,4194304,256
Memory Setup Time,2.77981,4194304,256
Kernel Exec Time,0.864256,4194304,256
Total Exec Time,3.74114,4194304,256
Memory Setup Time,2.82249,4194304,256
Kernel Exec Time,0.870399,4194304,256
Total Exec Time,3.76216,4194304,256
Memory Setup Time,2.84832,4194304,256
Kernel Exec Time,0.862208,4194304,256
Total Exec Time,4.02104,4194304,256
Memory Setup Time,3.10485,4194304,256
Kernel Exec Time,0.862207,4194304,256
Total Exec Time,3.83706,4194304,256
Memory Setup Time,2.91521,4194304,256
Kernel Exec Time,0.8704,4194304,256
Total Exec Time,3.73631,4194304,256
Memory Setup Time,2.81961,4194304,256
Kernel Exec Time,0.86528,4194304,256
Total Exec Time,3.84825,4194304,256
Memory Setup Time,2.92684,4194304,256
Kernel Exec Time,0.869376,4194304,256
Total Exec Time,3.81284,4194304,256
Memory Setup Time,2.88679,4194304,256
Kernel Exec Time,0.8704,4194304,256
Total Exec Time,3.72802,4194304,256
Memory Setup Time,2.81006,4194304,256
Kernel Exec Time,0.866305,4194304,256
Total Exec Time,3.79006,4194304,256
Memory Setup Time,2.86882,4194304,256
Kernel Exec Time,0.8704,4194304,256
Total Exec Time,3.77447,4194304,256
Memory Setup Time,2.85752,4194304,256
Kernel Exec Time,0.864256,4194304,256
Total Exec Time,3.7385,4194304,256
Memory Setup Time,2.81151,4194304,256
Kernel Exec Time,0.863233,4194304,256
Total Exec Time,3.6717,4194304,256
Memory Setup Time,2.75626,4194304,256
Kernel Exec Time,0.866304,4194304,256
Total Exec Time,5.28989,4194304,256
Memory Setup Time,4.37483,4194304,256
Kernel Exec Time,0.863231,4194304,256
Total Exec Time,5.36926,4194304,256
Memory Setup Time,4.44562,4194304,256
Kernel Exec Time,0.871425,4194304,256
Total Exec Time,5.86538,4194304,256
Memory Setup Time,4.94578,4194304,256
Kernel Exec Time,0.868352,4194304,256
Total Exec Time,6.22168,4194304,256
Memory Setup Time,5.30483,4194304,256
Kernel Exec Time,0.866304,4194304,256
Total Exec Time,9.71036,8388608,256
Memory Setup Time,7.95533,8388608,256
Kernel Exec Time,1.70189,8388608,256
Total Exec Time,7.52865,8388608,256
Memory Setup Time,5.77883,8388608,256
Kernel Exec Time,1.69882,8388608,256
Total Exec Time,8.43927,8388608,256
Memory Setup Time,6.68907,8388608,256
Kernel Exec Time,1.69984,8388608,256
Total Exec Time,6.66436,8388608,256
Memory Setup Time,4.91697,8388608,256
Kernel Exec Time,1.69574,8388608,256
Total Exec Time,4.74131,8388608,256
Memory Setup Time,2.99287,8388608,256
Kernel Exec Time,1.69574,8388608,256
Total Exec Time,4.70064,8388608,256
Memory Setup Time,2.95131,8388608,256
Kernel Exec Time,1.70086,8388608,256
Total Exec Time,4.86859,8388608,256
Memory Setup Time,3.11486,8388608,256
Kernel Exec Time,1.70291,8388608,256
Total Exec Time,4.71614,8388608,256
Memory Setup Time,2.96743,8388608,256
Kernel Exec Time,1.70086,8388608,256
Total Exec Time,4.7494,8388608,256
Memory Setup Time,2.97105,8388608,256
Kernel Exec Time,1.70291,8388608,256
Total Exec Time,4.85739,8388608,256
Memory Setup Time,3.08681,8388608,256
Kernel Exec Time,1.71827,8388608,256
Total Exec Time,4.87908,8388608,256
Memory Setup Time,3.12306,8388608,256
Kernel Exec Time,1.70291,8388608,256
Total Exec Time,4.81069,8388608,256
Memory Setup Time,3.05489,8388608,256
Kernel Exec Time,1.70394,8388608,256
Total Exec Time,4.7341,8388608,256
Memory Setup Time,2.97985,8388608,256
Kernel Exec Time,1.70291,8388608,256
Total Exec Time,4.67489,8388608,256
Memory Setup Time,2.92458,8388608,256
Kernel Exec Time,1.69881,8388608,256
Total Exec Time,4.84084,8388608,256
Memory Setup Time,3.08085,8388608,256
Kernel Exec Time,1.70598,8388608,256
Total Exec Time,4.738,8388608,256
Memory Setup Time,2.98969,8388608,256
Kernel Exec Time,1.69984,8388608,256
Total Exec Time,4.81579,8388608,256
Memory Setup Time,3.06986,8388608,256
Kernel Exec Time,1.69369,8388608,256
Total Exec Time,4.75686,8388608,256
Memory Setup Time,3.00751,8388608,256
Kernel Exec Time,1.69677,8388608,256
Total Exec Time,4.86497,8388608,256
Memory Setup Time,3.10539,8388608,256
Kernel Exec Time,1.70598,8388608,256
Total Exec Time,5.68436,8388608,256
Memory Setup Time,3.93508,8388608,256
Kernel Exec Time,1.69779,8388608,256
Total Exec Time,8.14923,8388608,256
Memory Setup Time,6.38237,8388608,256
Kernel Exec Time,1.7152,8388608,256
Total Exec Time,7.84533,8388608,256
Memory Setup Time,6.09253,8388608,256
Kernel Exec Time,1.70496,8388608,256
Total Exec Time,8.55011,8388608,256
Memory Setup Time,6.80273,8388608,256
Kernel Exec Time,1.69574,8388608,256
Total Exec Time,8.75712,8388608,256
Memory Setup Time,7.00693,8388608,256
Kernel Exec Time,1.69779,8388608,256
Total Exec Time,7.18705,8388608,256
Memory Setup Time,5.43547,8388608,256
Kernel Exec Time,1.69677,8388608,256
Total Exec Time,6.39676,8388608,256
Memory Setup Time,4.64187,8388608,256
Kernel Exec Time,1.69779,8388608,256
Total Exec Time,4.59912,8388608,256
Memory Setup Time,2.84152,8388608,256
Kernel Exec Time,1.70599,8388608,256
Total Exec Time,7.14497,8388608,256
Memory Setup Time,5.39752,8388608,256
Kernel Exec Time,1.70086,8388608,256
Total Exec Time,4.89686,8388608,256
Memory Setup Time,3.1439,8388608,256
Kernel Exec Time,1.69677,8388608,256
Total Exec Time,5.05583,8388608,256
Memory Setup Time,3.30732,8388608,256
Kernel Exec Time,1.69574,8388608,256
Total Exec Time,6.72842,16777216,256
Memory Setup Time,3.31201,16777216,256
Kernel Exec Time,3.36384,16777216,256
Total Exec Time,6.61524,16777216,256
Memory Setup Time,3.19949,16777216,256
Kernel Exec Time,3.36691,16777216,256
Total Exec Time,6.64476,16777216,256
Memory Setup Time,3.223,16777216,256
Kernel Exec Time,3.36794,16777216,256
Total Exec Time,6.44715,16777216,256
Memory Setup Time,3.03063,16777216,256
Kernel Exec Time,3.36384,16777216,256
Total Exec Time,6.69728,16777216,256
Memory Setup Time,3.28179,16777216,256
Kernel Exec Time,3.36282,16777216,256
Total Exec Time,6.86481,16777216,256
Memory Setup Time,3.44778,16777216,256
Kernel Exec Time,3.36896,16777216,256
Total Exec Time,6.76618,16777216,256
Memory Setup Time,3.35315,16777216,256
Kernel Exec Time,3.36077,16777216,256
Total Exec Time,6.64449,16777216,256
Memory Setup Time,3.22923,16777216,256
Kernel Exec Time,3.36282,16777216,256
Total Exec Time,6.79649,16777216,256
Memory Setup Time,3.38239,16777216,256
Kernel Exec Time,3.36179,16777216,256
Total Exec Time,6.76952,16777216,256
Memory Setup Time,3.33792,16777216,256
Kernel Exec Time,3.3751,16777216,256
Total Exec Time,6.68578,16777216,256
Memory Setup Time,3.26305,16777216,256
Kernel Exec Time,3.36998,16777216,256
Total Exec Time,6.78608,16777216,256
Memory Setup Time,3.35749,16777216,256
Kernel Exec Time,3.36589,16777216,256
Total Exec Time,10.572,16777216,256
Memory Setup Time,7.13931,16777216,256
Kernel Exec Time,3.37715,16777216,256
Total Exec Time,6.65006,16777216,256
Memory Setup Time,3.23063,16777216,256
Kernel Exec Time,3.36691,16777216,256
Total Exec Time,9.90028,16777216,256
Memory Setup Time,6.48408,16777216,256
Kernel Exec Time,3.36486,16777216,256
Total Exec Time,8.67375,16777216,256
Memory Setup Time,5.24472,16777216,256
Kernel Exec Time,3.37613,16777216,256
Total Exec Time,9.41765,16777216,256
Memory Setup Time,6.00103,16777216,256
Kernel Exec Time,3.36281,16777216,256
Total Exec Time,6.81608,16777216,256
Memory Setup Time,3.39924,16777216,256
Kernel Exec Time,3.36384,16777216,256
Total Exec Time,7.98421,16777216,256
Memory Setup Time,4.56991,16777216,256
Kernel Exec Time,3.36179,16777216,256
Total Exec Time,6.52996,16777216,256
Memory Setup Time,3.10389,16777216,256
Kernel Exec Time,3.37306,16777216,256
Total Exec Time,8.41386,16777216,256
Memory Setup Time,4.99711,16777216,256
Kernel Exec Time,3.36486,16777216,256
Total Exec Time,6.78714,16777216,256
Memory Setup Time,3.36663,16777216,256
Kernel Exec Time,3.36794,16777216,256
Total Exec Time,7.0033,16777216,256
Memory Setup Time,3.58473,16777216,256
Kernel Exec Time,3.36486,16777216,256
Total Exec Time,7.01594,16777216,256
Memory Setup Time,3.58843,16777216,256
Kernel Exec Time,3.3751,16777216,256
Total Exec Time,7.09158,16777216,256
Memory Setup Time,3.66644,16777216,256
Kernel Exec Time,3.37305,16777216,256
Total Exec Time,6.72528,16777216,256
Memory Setup Time,3.30201,16777216,256
Kernel Exec Time,3.36282,16777216,256
Total Exec Time,6.48764,16777216,256
Memory Setup Time,3.0688,16777216,256
Kernel Exec Time,3.36691,16777216,256
Total Exec Time,6.55256,16777216,256
Memory Setup Time,3.13062,16777216,256
Kernel Exec Time,3.36589,16777216,256
Total Exec Time,6.4396,16777216,256
Memory Setup Time,3.01321,16777216,256
Kernel Exec Time,3.36998,16777216,256
Total Exec Time,6.61735,16777216,256
Memory Setup Time,3.19825,16777216,256
Kernel Exec Time,3.36691,16777216,256
Total Exec Time,10.2479,33554432,256
Memory Setup Time,3.52635,33554432,256
Kernel Exec Time,6.66829,33554432,256
Total Exec Time,10.2313,33554432,256
Memory Setup Time,3.5044,33554432,256
Kernel Exec Time,6.67033,33554432,256
Total Exec Time,10.101,33554432,256
Memory Setup Time,3.37649,33554432,256
Kernel Exec Time,6.67546,33554432,256
Total Exec Time,10.266,33554432,256
Memory Setup Time,3.53755,33554432,256
Kernel Exec Time,6.67546,33554432,256
Total Exec Time,10.0441,33554432,256
Memory Setup Time,3.31955,33554432,256
Kernel Exec Time,6.67546,33554432,256
Total Exec Time,10.845,33554432,256
Memory Setup Time,4.10611,33554432,256
Kernel Exec Time,6.67546,33554432,256
Total Exec Time,12.9587,33554432,256
Memory Setup Time,6.22811,33554432,256
Kernel Exec Time,6.6775,33554432,256
Total Exec Time,10.0597,33554432,256
Memory Setup Time,3.32872,33554432,256
Kernel Exec Time,6.68058,33554432,256
Total Exec Time,13.62,33554432,256
Memory Setup Time,6.89544,33554432,256
Kernel Exec Time,6.67034,33554432,256
Total Exec Time,10.3153,33554432,256
Memory Setup Time,3.59664,33554432,256
Kernel Exec Time,6.66931,33554432,256
Total Exec Time,13.6282,33554432,256
Memory Setup Time,6.89983,33554432,256
Kernel Exec Time,6.67955,33554432,256
Total Exec Time,12.9111,33554432,256
Memory Setup Time,6.18138,33554432,256
Kernel Exec Time,6.67648,33554432,256
Total Exec Time,11.7854,33554432,256
Memory Setup Time,5.06015,33554432,256
Kernel Exec Time,6.67341,33554432,256
Total Exec Time,10.7454,33554432,256
Memory Setup Time,4.01958,33554432,256
Kernel Exec Time,6.67341,33554432,256
Total Exec Time,10.6648,33554432,256
Memory Setup Time,3.94148,33554432,256
Kernel Exec Time,6.67341,33554432,256
Total Exec Time,10.6603,33554432,256
Memory Setup Time,3.93383,33554432,256
Kernel Exec Time,6.67238,33554432,256
Total Exec Time,10.7533,33554432,256
Memory Setup Time,4.0288,33554432,256
Kernel Exec Time,6.6775,33554432,256
Total Exec Time,10.7051,33554432,256
Memory Setup Time,3.96584,33554432,256
Kernel Exec Time,6.68262,33554432,256
Total Exec Time,10.8064,33554432,256
Memory Setup Time,4.07373,33554432,256
Kernel Exec Time,6.68365,33554432,256
Total Exec Time,10.62,33554432,256
Memory Setup Time,3.89834,33554432,256
Kernel Exec Time,6.67443,33554432,256
Total Exec Time,10.6238,33554432,256
Memory Setup Time,3.8918,33554432,256
Kernel Exec Time,6.67955,33554432,256
Total Exec Time,10.4125,33554432,256
Memory Setup Time,3.68689,33554432,256
Kernel Exec Time,6.67033,33554432,256
Total Exec Time,10.3174,33554432,256
Memory Setup Time,3.58813,33554432,256
Kernel Exec Time,6.67443,33554432,256
Total Exec Time,10.561,33554432,256
Memory Setup Time,3.84105,33554432,256
Kernel Exec Time,6.67136,33554432,256
Total Exec Time,10.425,33554432,256
Memory Setup Time,3.69797,33554432,256
Kernel Exec Time,6.67853,33554432,256
Total Exec Time,10.3949,33554432,256
Memory Setup Time,3.66899,33554432,256
Kernel Exec Time,6.67238,33554432,256
Total Exec Time,12.0597,33554432,256
Memory Setup Time,5.33079,33554432,256
Kernel Exec Time,6.67136,33554432,256
Total Exec Time,10.3758,33554432,256
Memory Setup Time,3.63395,33554432,256
Kernel Exec Time,6.67853,33554432,256
Total Exec Time,12.3737,33554432,256
Memory Setup Time,5.65215,33554432,256
Kernel Exec Time,6.67238,33554432,256
Total Exec Time,12.1007,33554432,256
Memory Setup Time,5.36634,33554432,256
Kernel Exec Time,6.66931,33554432,256
Total Exec Time,20.8687,67108864,256
Memory Setup Time,7.44083,67108864,256
Kernel Exec Time,13.3765,67108864,256
Total Exec Time,20.3589,67108864,256
Memory Setup Time,6.95524,67108864,256
Kernel Exec Time,13.355,67108864,256
Total Exec Time,22.5217,67108864,256
Memory Setup Time,9.10171,67108864,256
Kernel Exec Time,13.3673,67108864,256
Total Exec Time,18.8744,67108864,256
Memory Setup Time,5.46523,67108864,256
Kernel Exec Time,13.3581,67108864,256
Total Exec Time,20.7252,67108864,256
Memory Setup Time,7.30931,67108864,256
Kernel Exec Time,13.3581,67108864,256
Total Exec Time,18.1073,67108864,256
Memory Setup Time,4.67581,67108864,256
Kernel Exec Time,13.3816,67108864,256
Total Exec Time,18.0897,67108864,256
Memory Setup Time,4.66645,67108864,256
Kernel Exec Time,13.3612,67108864,256
Total Exec Time,18.3582,67108864,256
Memory Setup Time,4.95239,67108864,256
Kernel Exec Time,13.354,67108864,256
Total Exec Time,18.1092,67108864,256
Memory Setup Time,4.70116,67108864,256
Kernel Exec Time,13.3581,67108864,256
Total Exec Time,18.3975,67108864,256
Memory Setup Time,4.99122,67108864,256
Kernel Exec Time,13.356,67108864,256
Total Exec Time,18.4225,67108864,256
Memory Setup Time,4.99433,67108864,256
Kernel Exec Time,13.3775,67108864,256
Total Exec Time,18.3571,67108864,256
Memory Setup Time,4.93596,67108864,256
Kernel Exec Time,13.354,67108864,256
Total Exec Time,18.1377,67108864,256
Memory Setup Time,4.73231,67108864,256
Kernel Exec Time,13.355,67108864,256
Total Exec Time,18.2137,67108864,256
Memory Setup Time,4.79543,67108864,256
Kernel Exec Time,13.3601,67108864,256
Total Exec Time,18.0968,67108864,256
Memory Setup Time,4.68805,67108864,256
Kernel Exec Time,13.3591,67108864,256
Total Exec Time,18.3024,67108864,256
Memory Setup Time,4.88497,67108864,256
Kernel Exec Time,13.3673,67108864,256
Total Exec Time,18.6316,67108864,256
Memory Setup Time,5.20822,67108864,256
Kernel Exec Time,13.3622,67108864,256
Total Exec Time,18.3122,67108864,256
Memory Setup Time,4.90052,67108864,256
Kernel Exec Time,13.3581,67108864,256
Total Exec Time,20.974,67108864,256
Memory Setup Time,7.55374,67108864,256
Kernel Exec Time,13.3652,67108864,256
Total Exec Time,18.1449,67108864,256
Memory Setup Time,4.72661,67108864,256
Kernel Exec Time,13.3612,67108864,256
Total Exec Time,18.0943,67108864,256
Memory Setup Time,4.68251,67108864,256
Kernel Exec Time,13.3622,67108864,256
Total Exec Time,21.2491,67108864,256
Memory Setup Time,7.83393,67108864,256
Kernel Exec Time,13.3652,67108864,256
Total Exec Time,17.9608,67108864,256
Memory Setup Time,4.542,67108864,256
Kernel Exec Time,13.3683,67108864,256
Total Exec Time,20.8634,67108864,256
Memory Setup Time,7.45184,67108864,256
Kernel Exec Time,13.353,67108864,256
Total Exec Time,22.3387,67108864,256
Memory Setup Time,8.9348,67108864,256
Kernel Exec Time,13.354,67108864,256
Total Exec Time,20.9166,67108864,256
Memory Setup Time,7.51486,67108864,256
Kernel Exec Time,13.3519,67108864,256
Total Exec Time,20.881,67108864,256
Memory Setup Time,7.45978,67108864,256
Kernel Exec Time,13.3642,67108864,256
Total Exec Time,19.8657,67108864,256
Memory Setup Time,6.45972,67108864,256
Kernel Exec Time,13.356,67108864,256
Total Exec Time,18.4741,67108864,256
Memory Setup Time,5.05166,67108864,256
Kernel Exec Time,13.3734,67108864,256
Total Exec Time,18.0425,67108864,256
Memory Setup Time,4.63915,67108864,256
Kernel Exec Time,13.354,67108864,256
Total Exec Time,33.852,134217728,256
Memory Setup Time,7.13737,134217728,256
Kernel Exec Time,26.6629,134217728,256
Total Exec Time,34.0561,134217728,256
Memory Setup Time,7.34395,134217728,256
Kernel Exec Time,26.6619,134217728,256
Total Exec Time,34.0384,134217728,256
Memory Setup Time,7.33477,134217728,256
Kernel Exec Time,26.6527,134217728,256
Total Exec Time,33.9676,134217728,256
Memory Setup Time,7.25521,134217728,256
Kernel Exec Time,26.6619,134217728,256
Total Exec Time,33.9457,134217728,256
Memory Setup Time,7.2281,134217728,256
Kernel Exec Time,26.6619,134217728,256
Total Exec Time,33.7954,134217728,256
Memory Setup Time,7.09003,134217728,256
Kernel Exec Time,26.6537,134217728,256
Total Exec Time,33.9788,134217728,256
Memory Setup Time,7.25811,134217728,256
Kernel Exec Time,26.6629,134217728,256
Total Exec Time,34.034,134217728,256
Memory Setup Time,7.31606,134217728,256
Kernel Exec Time,26.6598,134217728,256
Total Exec Time,34.1069,134217728,256
Memory Setup Time,7.39545,134217728,256
Kernel Exec Time,26.6578,134217728,256
Total Exec Time,33.9196,134217728,256
Memory Setup Time,7.19718,134217728,256
Kernel Exec Time,26.666,134217728,256
Total Exec Time,37.057,134217728,256
Memory Setup Time,10.3319,134217728,256
Kernel Exec Time,26.6619,134217728,256
Total Exec Time,35.5291,134217728,256
Memory Setup Time,8.79624,134217728,256
Kernel Exec Time,26.668,134217728,256
Total Exec Time,36.5791,134217728,256
Memory Setup Time,9.86108,134217728,256
Kernel Exec Time,26.6619,134217728,256
Total Exec Time,36.6804,134217728,256
Memory Setup Time,9.95481,134217728,256
Kernel Exec Time,26.665,134217728,256
Total Exec Time,37.1751,134217728,256
Memory Setup Time,10.4648,134217728,256
Kernel Exec Time,26.6568,134217728,256
Total Exec Time,35.9851,134217728,256
Memory Setup Time,9.2723,134217728,256
Kernel Exec Time,26.6537,134217728,256
Total Exec Time,36.1411,134217728,256
Memory Setup Time,9.42737,134217728,256
Kernel Exec Time,26.6598,134217728,256
Total Exec Time,35.8011,134217728,256
Memory Setup Time,9.08145,134217728,256
Kernel Exec Time,26.665,134217728,256
Total Exec Time,36.3986,134217728,256
Memory Setup Time,9.68723,134217728,256
Kernel Exec Time,26.6547,134217728,256
Total Exec Time,33.7742,134217728,256
Memory Setup Time,7.05823,134217728,256
Kernel Exec Time,26.6588,134217728,256
Total Exec Time,33.9882,134217728,256
Memory Setup Time,7.27327,134217728,256
Kernel Exec Time,26.6629,134217728,256
