Event,ExecTime(ms),VectorSize,WorkGroupSize,Device
Total Exec Time,2.09291,131072,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.790347,131072,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,0.81936,131072,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,0.365087,131072,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.073184,131072,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.58636,262144,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,1.34871,262144,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,0.930977,262144,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,1.11834,262144,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.141856,262144,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,6.65876,524288,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.87289,524288,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,1.54886,524288,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,1.89901,524288,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.280672,524288,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,13.4122,1048576,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,5.98388,1048576,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,2.89792,1048576,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,3.91786,1048576,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.559295,1048576,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,27.3825,2097152,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,13.0394,2097152,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,5.24134,2097152,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,7.95072,2097152,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,1.08329,2097152,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,51.419,4194304,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,24.4862,4194304,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,9.90579,4194304,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,14.8116,4194304,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,2.12787,4194304,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,99.2145,8388608,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,49.9281,8388608,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,20.6971,8388608,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,24.2899,8388608,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,4.2186,8388608,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,188.91,16777216,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,101.66,16777216,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,38.2383,16777216,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,40.5246,16777216,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,8.40152,16777216,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,355.442,33554432,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,199.368,33554432,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,72.5524,33554432,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,66.6317,33554432,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,16.8,33554432,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,694.745,67108864,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,387.773,67108864,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,135.191,67108864,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,138.095,67108864,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,33.5974,67108864,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,1356.9,134217728,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,755.156,134217728,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,292.422,134217728,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,241.984,134217728,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,67.1785,134217728,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,2630.06,268435456,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,1472.07,268435456,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,574.921,268435456,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,448.635,268435456,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,134.322,268435456,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,5183.97,536870912,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2907.12,536870912,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,1142.3,536870912,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,865.718,536870912,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,268.638,536870912,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.17381,1024,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.094647,1024,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,0.57248,1024,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,0.004224,1024,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.03824,1024,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,0.302736,2048,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.048967,2048,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,0.1752,2048,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,0.004095,2048,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.0376,2048,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,0.315735,4096,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.042649,4096,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,0.16816,4096,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,0.032767,4096,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.038049,4096,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,0.399503,8192,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.069671,8192,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,0.180575,8192,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,0.075872,8192,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.037151,8192,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,0.568456,16384,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.11658,16384,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,0.239968,16384,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,0.139008,16384,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.038049,16384,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,0.808752,32768,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.211133,32768,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,0.311296,32768,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,0.206849,32768,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.037536,32768,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,1.25527,65536,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.393563,65536,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,0.471297,65536,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,0.309536,65536,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.038337,65536,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,2.15268,131072,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.78608,131072,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,0.898624,131072,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,0.352513,131072,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.073632,131072,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.50109,262144,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,1.3458,262144,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,0.85696,262144,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,1.11065,262144,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.142624,262144,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,6.81753,524288,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.91048,524288,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,1.54624,524288,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,2.0225,524288,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.281248,524288,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,13.3212,1048576,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,6.35893,1048576,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,2.66288,1048576,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,3.6864,1048576,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.559455,1048576,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,27.4925,2097152,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,12.8305,2097152,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,5.39443,2097152,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,7.66259,2097152,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,1.08339,2097152,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,51.8941,4194304,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,25.2665,4194304,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,9.77936,4194304,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,14.6447,4194304,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,2.12788,4194304,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,97.7961,8388608,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,49.8851,8388608,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,19.4253,8388608,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,24.1889,8388608,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,4.21887,8388608,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,187.664,16777216,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,101.447,16777216,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,36.9583,16777216,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,40.7737,16777216,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,8.40134,16777216,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,354.31,33554432,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,199.669,33554432,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,71.6149,33554432,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,66.1412,33554432,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,16.8002,33554432,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,676.744,67108864,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,387.42,67108864,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,134.343,67108864,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,121.297,67108864,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,33.5974,67108864,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,1332.58,134217728,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,754.791,134217728,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,256.565,134217728,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,253.887,134217728,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,67.1746,134217728,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,2633.07,268435456,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,1475.87,268435456,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,574.415,268435456,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,448.333,268435456,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,134.343,268435456,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,5210.44,536870912,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2907.96,536870912,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,1161.02,536870912,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,872.63,536870912,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,268.652,536870912,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.31753,1024,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.097882,1024,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,0.564224,1024,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,0.004096,1024,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.038559,1024,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,0.301341,2048,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.048088,2048,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,0.174272,2048,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,0.003903,2048,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.036864,2048,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,0.315991,4096,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.041952,4096,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,0.169439,4096,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,0.032769,4096,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.038337,4096,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,0.400853,8192,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.070432,8192,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,0.180224,8192,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,0.075777,8192,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.038911,8192,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,0.568718,16384,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.115766,16384,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,0.240128,16384,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,0.137216,16384,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.037825,16384,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,0.812663,32768,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.209675,32768,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,0.313505,32768,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,0.211584,32768,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.038431,32768,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,1.26818,65536,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.399671,65536,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,0.472928,65536,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,0.315392,65536,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.038335,65536,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,2.22568,131072,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.787317,131072,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,0.899071,131072,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,0.421472,131072,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.073408,131072,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.5961,262144,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,1.34207,262144,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,0.9424,262144,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,1.12461,262144,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.143231,262144,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,6.7822,524288,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2.89556,524288,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,1.55648,524288,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,1.99075,524288,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.28144,524288,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,13.6505,1048576,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,6.00718,1048576,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,2.88592,1048576,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,4.14134,1048576,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.560768,1048576,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,26.1996,2097152,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,12.2216,2097152,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,5.25139,2097152,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,7.57152,2097152,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,1.08256,2097152,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,51.673,4194304,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,24.5913,4194304,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,10.238,4194304,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,14.631,4194304,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,2.12762,4194304,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,99.3723,8388608,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,50.1313,8388608,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,20.083,8388608,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,24.8607,8388608,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,4.2186,8388608,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,188.075,16777216,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,101.701,16777216,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,37.5583,16777216,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,40.3381,16777216,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,8.40271,16777216,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,354.908,33554432,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,200.265,33554432,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,71.9136,33554432,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,65.8446,33554432,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,16.8016,33554432,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,693.833,67108864,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,388.213,67108864,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,133.954,67108864,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,137.979,67108864,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,33.5989,67108864,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,1348.08,134217728,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,756.562,134217728,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,288.854,134217728,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,235.323,134217728,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,67.1804,134217728,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,2632.88,268435456,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,1480.32,268435456,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,566.909,268435456,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,451.214,268435456,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,134.34,268435456,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,5198.4,536870912,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,2908.99,536870912,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,1157.15,536870912,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,863.448,536870912,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,268.646,536870912,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,3.47259,1024,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.101349,1024,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,0.583713,1024,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,0.007072,1024,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.04,1024,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,0.496034,2048,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.102044,2048,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,0.289184,2048,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,0.006144,2048,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.039136,2048,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,0.490687,4096,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.096253,4096,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,0.250464,4096,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,0.033279,4096,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.039392,4096,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,0.511205,8192,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.143584,8192,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,0.192513,8192,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,0.079871,8192,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.038912,8192,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,0.736536,16384,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.226267,16384,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,0.257951,16384,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,0.155647,16384,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.039296,16384,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,1.17156,32768,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.39557,32768,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,0.456704,32768,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,0.216767,32768,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.038911,32768,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,1.70581,65536,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,0.73106,65536,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,0.548801,65536,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,0.319488,65536,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.040607,65536,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,2.88332,131072,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,1.42306,131072,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,0.897631,131072,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,0.426464,131072,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.074143,131072,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,4.18271,262144,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,1.88359,262144,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,0.950079,262144,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,1.14858,262144,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.14336,262144,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,7.66771,524288,1024,NVIDIA GeForce RTX 2080 Ti
Memory Setup Time,3.92783,524288,1024,NVIDIA GeForce RTX 2080 Ti
Enqueue Kernel Exec Time,1.55853,524288,1024,NVIDIA GeForce RTX 2080 Ti
Add Kernel Exec Time,1.83658,524288,1024,NVIDIA GeForce RTX 2080 Ti
Shutdown Kernel Exec Time,0.282144,524288,1024,NVIDIA GeForce RTX 2080 Ti
Total Exec Time,13.9283,1048576,1024,NVIDIA GeForce RTX 2080 Ti
